Database,Accounting,Table,AccountBalance,,,,,,,,,,,,,,,,,,,,
AccountNumber,CurrencyCode,BranchCode,Balance,DailyDebit,DailyCredit,WeeklyDebit,WeeklyCredit,MonthlyDebit,MonthlyCredit,QuarterlyDebit,QuarterlyCredit,HalfYearlyDebit,HalfYearlyCredit,YearlyDebit,YearlyCredit,WeekAverageBalance,MonthAverageBalance,QuarterAverageBalance,HalfYearAverageBalance,YearAverageBalance,CreatedOnUtc,UpdatedOnUtc,Id
004110020601010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110020601020201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110030100010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110040100010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110050101010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110050101020201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110060100010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110060100020202,USD,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110060100030301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110060100040401,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110060100050502,USD,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110060100060601,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110060100070701,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110060100080801,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110060100090901,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110060100101001,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110060100111101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110060100121201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110060100121202,USD,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110060100131302,USD,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110060100141402,USD,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110060100151501,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110060100161601,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110060100171701,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110060100181801,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110060100191901,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110060100202001,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110060100212101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110070100010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110070100020201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110070100030301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110070100040401,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110070100050501,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110070100060601,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110080100010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110090100010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100100000001,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100101010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100101020201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100101030301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100101040401,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100101050501,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100101060601,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100101070701,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100101080801,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100101090901,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100101101001,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100101111101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100101121201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100101131301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100201010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100201020201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100201030301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100201040401,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100301010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100301020201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100301030301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100301040401,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100301050501,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100301060601,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100301070701,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100301080801,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100301090901,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100301101001,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100301111101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100301121201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100301131301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100401010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100401020201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100401030301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100401040401,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100401050501,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100401060601,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100401070701,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100401080801,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100401090901,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100401101001,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100501010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100501020201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100501030301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100501040401,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100501050501,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100501060601,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100501070701,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100501080801,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100501090901,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100501101001,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100601010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100601020201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100601030301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100601040401,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100601050501,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100601060601,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100601070701,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100601080801,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100601090901,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100601101001,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100601111101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100601121201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100601131301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100601141401,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100701010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100701020201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100701030301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100701040401,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100701050501,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100701060601,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100701070701,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100701080801,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100701090901,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100701101001,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100701111101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100701121201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100701131301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100701141401,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100801010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100801020201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100801030301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100801040401,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100801050501,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100801060601,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100801070701,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100801080801,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100801090901,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100801101001,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100801111101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100801121201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100801131301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100901010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100901020201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100901030301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100901040401,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100901050501,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100901060601,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100901070701,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100901080801,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100901090901,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110100901101001,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110101001010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110101001020201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110101001030301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110101001040401,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110101001050501,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110101001060601,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110101001070701,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110101001080801,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110101001090901,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110101001101001,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110101001111101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110101101010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110101101020201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110101101030301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110101101040401,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110101101050501,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110101101060601,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110101101070701,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110101101080801,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110101101090901,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110101101101001,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110101101111101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110101101121201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110110101010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110110101010102,USD,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110110201010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110110301010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110110401010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110110501010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110110601010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110110701010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004110110801010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010101010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201020202,USD,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201030301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201040401,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201040402,USD,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201050502,USD,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201060601,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201070701,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201080801,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201090901,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201101001,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201111101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201121201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201131301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201131302,USD,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201141401,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201141402,USD,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201151501,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201151502,USD,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201161601,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201161602,USD,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201171701,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201181801,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201191901,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201191902,USD,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201202001,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201212101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201222201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010201232302,USD,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010301010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004201010301020201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101020201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101030301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101040401,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101050501,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101060601,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101060602,USD,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101070701,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101080801,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101090901,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101101001,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101111101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101121201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101131301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101141401,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101151501,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101161601,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101171701,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101181801,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101191901,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101202001,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101202002,USD,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101212101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101222201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101232301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101242401,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101252501,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101262601,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101262602,USD,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101272701,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101282801,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101292901,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101303001,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010101313101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010102010101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010102020201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010102030301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010102040401,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010102050501,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010102060601,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010102070701,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010102080801,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010102090901,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010102101001,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010102111101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010102121201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010102131301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010102141401,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010102151501,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010102161601,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010102171701,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010102181801,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010102191901,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010102202001,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010102212101,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010102222201,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004202010102232301,MMK,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
