Database,Accounting,Table,AccountChart,,,,,,,,,,,,,,,,,,,,
AccountNumber,CurrencyCode,BranchCode,ParentAccountId,AccountLevel,IsAccountLeave,BalanceSide,ReverseBalance,PostingSide,AccountName,ShortAccountName,MultiValueName,AccountClassification,AccountCategories,AccountGroup,DirectPosting,IsVisible,IsMultiCurrency,JobProcessOption,RefAccountNumber,ReferencesNumber,CreatedOnUtc,UpdatedOnUtc,Id
301030105010101,MMK,002,,8,FALSE,C,N,A,Rental Charges For Hire Purchases (MMK),Rental Charges For Hire Purchases (MMK),,I,M,I,Y,N,Y,N,,,,,0
301030105010201,MMK,002,,8,FALSE,C,N,A,Overdue Interest H.P (MMK),Overdue Interest H.P (MMK),,I,M,I,Y,N,Y,N,,,,,0
301030106010101,MMK,002,,8,FALSE,C,N,A,Interest On Trust Receipt A/C (MMK),Interest On Trust Receipt A/C (MMK),,I,M,I,Y,N,Y,N,,,,,0
301030107010101,MMK,002,,8,FALSE,C,N,A,Interest on Market Loan (MMK),Interest on Market Loan (MMK),,I,M,I,Y,N,Y,N,,,,,0
301040100000102,USD,002,,8,FALSE,C,N,A,Interest on Trade and Services Financing A/C (USD),Interest on Trade and Services Financing A/C (USD),,I,M,I,Y,N,Y,N,,,,,0
301050100000101,MMK,002,,8,FALSE,C,N,A,Discount On Treasury Bills & Bonds (MMK),Discount On Treasury Bills & Bonds (MMK),,I,M,I,Y,N,Y,N,,,,,0
301050100000201,MMK,002,,8,FALSE,C,N,A,Discount On Other Bills (MMK),Discount On Other Bills (MMK),,I,M,I,Y,N,Y,N,,,,,0
301060101010101,MMK,002,,8,FALSE,C,N,A,Interest On OD - Commercial Real Estate or Construction (MMK),Interest On OD - Commercial Real Estate or Construction (MMK),,I,M,I,Y,N,Y,N,,,,,0
301060101010201,MMK,002,,8,FALSE,C,N,A,Interet on OD - Other Commercial Loans (MMK),Interet on OD - Other Commercial Loans (MMK),,I,M,I,Y,N,Y,N,,,,,0
301060101010301,MMK,002,,8,FALSE,C,N,A,Interest On Overdrafts & Temporary Overdrafts A/C (MMK),Interest On Overdrafts & Temporary Overdrafts A/C (MMK),,I,M,I,Y,N,Y,N,,,,,0
301060102010101,MMK,002,,8,FALSE,C,N,A,Interest on OD Account - Agent Hub (MMK),Interest on OD Account - Agent Hub (MMK),,I,M,I,Y,N,Y,N,,,,,0
301070101010101,MMK,002,,8,FALSE,C,N,A,Interest on OD to Term Loans - Commercial Real Estate or Construction (MMK),Interest on OD to Term Loans - Commercial Real Estate or Construction (MMK),,I,M,I,Y,N,Y,N,,,,,0
301070101010201,MMK,002,,8,FALSE,C,N,A,Interest on OD to Term Loans - Other Commercial Loans (MMK),Interest on OD to Term Loans - Other Commercial Loans (MMK),,I,M,I,Y,N,Y,N,,,,,0
301070101010301,MMK,002,,8,FALSE,C,N,A,Interest On Overdrafts & Temporary Overdrafts A/C (OD to Term Loan) (MMK),Interest On Overdrafts & Temporary Overdrafts A/C (OD to Term Loan) (MMK),,I,M,I,Y,N,Y,N,,,,,0
301070102010101,MMK,002,,8,FALSE,C,N,A,Interest on OD to Term Loan Account - Agent Hub (MMK),Interest on OD to Term Loan Account - Agent Hub (MMK),,I,M,I,Y,N,Y,N,,,,,0
301080101000101,MMK,002,,8,FALSE,C,N,A,Interest on Government Securities (MMK),Interest on Government Securities (MMK),,I,M,I,Y,N,Y,N,,,,,0
301080101000201,MMK,002,,8,FALSE,C,N,A,Interest on Government Treasury Bill & Bond (MMK),Interest on Government Treasury Bill & Bond (MMK),,I,M,I,Y,N,Y,N,,,,,0
301080201000101,MMK,002,,8,FALSE,C,N,A,Interest on Deposit Auction (MMK),Interest on Deposit Auction (MMK),,I,M,I,Y,N,Y,N,,,,,0
301080301000101,MMK,002,,8,FALSE,C,N,A,Interest on Other Advances (MMK),Interest on Other Advances (MMK),,I,M,I,Y,N,Y,N,,,,,0
301080301000201,MMK,002,,8,FALSE,C,N,A,Interest on Other Securities (MMK),Interest on Other Securities (MMK),,I,M,I,Y,N,Y,N,,,,,0
303010100000101,MMK,002,,8,FALSE,C,N,A,Commit Charges On Loans & OD (MMK),Commit Charges On Loans & OD (MMK),,I,M,I,Y,N,Y,N,,,,,0
303010100000201,MMK,002,,8,FALSE,C,N,A,Late Fees on Employee Loans (MMK),Late Fees on Employee Loans (MMK),,I,M,I,Y,N,Y,N,,,,,0
303010100000301,MMK,002,,8,FALSE,C,N,A,Commission fees from Developer (Home Loan) (MMK),Commission fees from Developer (Home Loan) (MMK),,I,M,I,Y,N,Y,N,,,,,0
303010100000401,MMK,002,,8,FALSE,C,N,A,Penalty Fees on Market Loan (MMK),Penalty Fees on Market Loan (MMK),,I,M,I,Y,N,Y,N,,,,,0
303010100000501,MMK,002,,8,FALSE,C,N,A,Default Fees A/C (MMK),Default Fees A/C (MMK),,I,M,I,Y,N,Y,N,,,,,0
303020100000101,MMK,002,,8,FALSE,C,N,A,Card to Card Transfer Fee (MPU Debit Card) (MMK),Card to Card Transfer Fee (MPU Debit Card) (MMK),,I,M,I,Y,N,Y,N,,,,,0
303020100000201,MMK,002,,8,FALSE,C,N,A,A/C to A/C Transfer Fee (MPU Debit Card) (MMK),A/C to A/C Transfer Fee (MPU Debit Card) (MMK),,I,M,I,Y,N,Y,N,,,,,0
303020100000301,MMK,002,,8,FALSE,C,N,A,Card Fees / Card Loss Fees (Credit Card) (MMK),Card Fees / Card Loss Fees (Credit Card) (MMK),,I,M,I,Y,N,Y,N,,,,,0
303020100000401,MMK,002,,8,FALSE,C,N,A,Miscellaneous Receipts A/C-Annual Fees On Credit Cards (MMK),Miscellaneous Receipts A/C-Annual Fees On Credit Cards (MMK),,I,M,I,Y,N,Y,N,,,,,0
303020100000501,MMK,002,,8,FALSE,C,N,A,Miscellaneous Receipts A/C-Late Payment Fees On Credit Card (MMK),Miscellaneous Receipts A/C-Late Payment Fees On Credit Card (MMK),,I,M,I,Y,N,Y,N,,,,,0
303020100000601,MMK,002,,8,FALSE,C,N,A,Miscellaneous Receipts A/C-Annual Fees for Debit Card (MMK),Miscellaneous Receipts A/C-Annual Fees for Debit Card (MMK),,I,M,I,Y,N,Y,N,,,,,0
303020100000701,MMK,002,,8,FALSE,C,N,A,Miscellaneous Receipts A/C-PIN Reissue Fee (MPU Debit Card) (MMK),Miscellaneous Receipts A/C-PIN Reissue Fee (MPU Debit Card) (MMK),,I,M,I,Y,N,Y,N,,,,,0
303020100000801,MMK,002,,8,FALSE,C,N,A,Miscellaneous Receipts A/C-Ministatement Fee (MPU Debit Card) (MMK),Miscellaneous Receipts A/C-Ministatement Fee (MPU Debit Card) (MMK),,I,M,I,Y,N,Y,N,,,,,0
303020100000901,MMK,002,,8,FALSE,C,N,A,Miscellaneous Receipts A/C-PIN Reissue Fee for (MPU Credit Card) (MMK),Miscellaneous Receipts A/C-PIN Reissue Fee for (MPU Credit Card) (MMK),,I,M,I,Y,N,Y,N,,,,,0
303020100001001,MMK,002,,8,FALSE,C,N,A,Miscellaneous Receipts A/C-Partial Payment Fee on Credit Card (MMK),Miscellaneous Receipts A/C-Partial Payment Fee on Credit Card (MMK),,I,M,I,Y,N,Y,N,,,,,0
303020100001101,MMK,002,,8,FALSE,C,N,A,Miscellaneous Receipts A/C-Statement Reprint Fee on Credit Card (MMK),Miscellaneous Receipts A/C-Statement Reprint Fee on Credit Card (MMK),,I,M,I,Y,N,Y,N,,,,,0
303020100001201,MMK,002,,8,FALSE,C,N,A,Miscellaneous Receipts A/C-Renewal Fees On Debit Card (MMK),Miscellaneous Receipts A/C-Renewal Fees On Debit Card (MMK),,I,M,I,Y,N,Y,N,,,,,0
303030100000101,MMK,002,,8,FALSE,C,N,A,Exchange on Internal Remittance (MMK),Exchange on Internal Remittance (MMK),,I,M,I,Y,N,Y,N,,,,,0
303030100000201,MMK,002,,8,FALSE,C,N,A,Exchange on I.R With Other Bank (MMK),Exchange on I.R With Other Bank (MMK),,I,M,I,Y,N,Y,N,,,,,0
303030100000301,MMK,002,,8,FALSE,C,N,A,Exchange on ATM Remittance (MMK),Exchange on ATM Remittance (MMK),,I,M,I,Y,N,Y,N,,,,,0
303030100000401,MMK,002,,8,FALSE,C,N,A,Exchange on International Remittance (MMK),Exchange on International Remittance (MMK),,I,M,I,Y,N,Y,N,,,,,0
303030100000502,USD,002,,8,FALSE,C,N,A,Exchange on International Remittance (Ria) (USD),Exchange on International Remittance (Ria) (USD),,I,M,I,Y,N,Y,N,,,,,0
303030100000601,MMK,002,,8,FALSE,C,N,A,Exchange On Foreign Transaction (MMK),Exchange On Foreign Transaction (MMK),,I,M,I,Y,N,Y,N,,,,,0
303030100000701,MMK,002,,8,FALSE,C,N,A,Exchange On Other Transaction (MMK),Exchange On Other Transaction (MMK),,I,M,I,Y,N,Y,N,,,,,0
303030100000801,MMK,002,,8,FALSE,C,N,A,Exchange on Direct Banking for Retail Customer (MMK),Exchange on Direct Banking for Retail Customer (MMK),,I,M,I,Y,N,Y,N,,,,,0
303030100000901,MMK,002,,8,FALSE,C,N,A,Exchange on Direct Banking for Corporate Customer (MMK),Exchange on Direct Banking for Corporate Customer (MMK),,I,M,I,Y,N,Y,N,,,,,0
303040100000101,MMK,002,,8,FALSE,C,N,A,Commission on Trade and Services Financing A/C (MMK),Commission on Trade and Services Financing A/C (MMK),,I,M,I,Y,N,Y,N,,,,,0
303050100000101,MMK,002,,8,FALSE,C,N,A,Sale Commission on H.P (MMK),Sale Commission on H.P (MMK),,I,M,I,Y,N,Y,N,,,,,0
303050100000201,MMK,002,,8,FALSE,C,N,A,Late fees on H.P (MMK),Late fees on H.P (MMK),,I,M,I,Y,N,Y,N,,,,,0
303060100000102,USD,002,,8,FALSE,C,N,A,Commission on Telegraphic Transfer (USD),Commission on Telegraphic Transfer (USD),,I,M,I,Y,N,Y,N,,,,,0
303070100000101,MMK,002,,8,FALSE,C,N,A,Commission On Payment Order (MMK),Commission On Payment Order (MMK),,I,M,I,Y,N,Y,N,,,,,0
303070100000102,USD,002,,8,FALSE,C,N,A,Commission On Payment Order (USD),Commission On Payment Order (USD),,I,M,I,Y,N,Y,N,,,,,0
303080100000101,MMK,002,,8,FALSE,C,N,A,Insurance Commission (MMK),Insurance Commission (MMK),,I,M,I,Y,N,Y,N,,,,,0
303090100000101,MMK,002,,8,FALSE,C,N,A,Commission on Credit & Guarantee (MMK),Commission on Credit & Guarantee (MMK),,I,M,I,Y,N,Y,N,,,,,0
303090100000201,MMK,002,,8,FALSE,C,N,A,Commission on Sales & Purchases (MMK),Commission on Sales & Purchases (MMK),,I,M,I,Y,N,Y,N,,,,,0
303090100000301,MMK,002,,8,FALSE,C,N,A,Other Commission & Service Charges (MMK),Other Commission & Service Charges (MMK),,I,M,I,Y,N,Y,N,,,,,0
303090100000302,USD,002,,8,FALSE,C,N,A,Other Commission & Service Charges (USD),Other Commission & Service Charges (USD),,I,M,I,Y,N,Y,N,,,,,0
303090100000401,MMK,002,,8,FALSE,C,N,A,Commission On Gift Cheque (MMK),Commission On Gift Cheque (MMK),,I,M,I,Y,N,Y,N,,,,,0
303090100000502,USD,002,,8,FALSE,C,N,A,Commission for foreign Currency (USD),Commission for foreign Currency (USD),,I,M,I,Y,N,Y,N,,,,,0
303090100000601,MMK,002,,8,FALSE,C,N,A,IBT Commission Fees (MMK),IBT Commission Fees (MMK),,I,M,I,Y,N,Y,N,,,,,0
303090100000701,MMK,002,,8,FALSE,C,N,A,Communication Fees (SWIFT Charges) (MMK),Communication Fees (SWIFT Charges) (MMK),,I,M,I,Y,N,Y,N,,,,,0
303090100000801,MMK,002,,8,FALSE,C,N,A,Commission Fees-Bank Charges (MMK),Commission Fees-Bank Charges (MMK),,I,M,I,Y,N,Y,N,,,,,0
303090100000901,MMK,002,,8,FALSE,C,N,A,Commission on Letter of Credit Issued (MMK),Commission on Letter of Credit Issued (MMK),,I,M,I,Y,N,Y,N,,,,,0
303090100001001,MMK,002,,8,FALSE,C,N,A,Commission on Amendment (MMK),Commission on Amendment (MMK),,I,M,I,Y,N,Y,N,,,,,0
303090100001101,MMK,002,,8,FALSE,C,N,A,Commission on Discrepancies Acceptance Charges (MMK),Commission on Discrepancies Acceptance Charges (MMK),,I,M,I,Y,N,Y,N,,,,,0
303090100001201,MMK,002,,8,FALSE,C,N,A,Commission on Bill Handling Charges (MMK),Commission on Bill Handling Charges (MMK),,I,M,I,Y,N,Y,N,,,,,0
303090100001301,MMK,002,,8,FALSE,C,N,A,Commission on Bill Payment Services (MMK),Commission on Bill Payment Services (MMK),,I,M,I,Y,N,Y,N,,,,,0
303090100001401,MMK,002,,8,FALSE,C,N,A,Agent Remittance Commission (MMK),Agent Remittance Commission (MMK),,I,M,I,Y,N,Y,N,,,,,0
303090100001501,MMK,002,,8,FALSE,C,N,A,Agent Cash In Cash Out Commission (MMK),Agent Cash In Cash Out Commission (MMK),,I,M,I,Y,N,Y,N,,,,,0
303090100001601,MMK,002,,8,FALSE,C,N,A,Mobile Top-Up Commission (MPT) (MMK),Mobile Top-Up Commission (MPT) (MMK),,I,M,I,Y,N,Y,N,,,,,0
303090100001701,MMK,002,,8,FALSE,C,N,A,Commission on SKY-Net Bills Payment (MMK),Commission on SKY-Net Bills Payment (MMK),,I,M,I,Y,N,Y,N,,,,,0
303090100001801,MMK,002,,8,FALSE,C,N,A,Commssion on Interbank Transfer (MMK),Commssion on Interbank Transfer (MMK),,I,M,I,Y,N,Y,N,,,,,0
304010100000101,MMK,002,,8,FALSE,C,N,A,Foreign Exchange Gain (MMK),Foreign Exchange Gain (MMK),,I,M,I,Y,N,Y,N,,,,,0
305010100000101,MMK,002,,8,FALSE,C,N,A,Gain on Disposal A/C (MMK),Gain on Disposal A/C (MMK),,I,M,I,Y,N,Y,N,,,,,0
305020100000101,MMK,002,,8,FALSE,C,N,A,Miscellaneous Receipts A/C-MPU Service Charges on ATM Transaction (MMK),Miscellaneous Receipts A/C-MPU Service Charges on ATM Transaction (MMK),,I,M,I,Y,N,Y,N,,,,,0
305030100000101,MMK,002,,8,FALSE,C,N,A,Miscellaneous Receipts A/C-MPU Service Charges on POS Transaction (MMK),Miscellaneous Receipts A/C-MPU Service Charges on POS Transaction (MMK),,I,M,I,Y,N,Y,N,,,,,0
305040100000101,MMK,002,,8,FALSE,C,N,A,Service Charges On Loans & OD (MMK),Service Charges On Loans & OD (MMK),,I,M,I,Y,N,Y,N,,,,,0
305040100000201,MMK,002,,8,FALSE,C,N,A,Service Charges On Home Loan A/C (MMK),Service Charges On Home Loan A/C (MMK),,I,M,I,Y,N,Y,N,,,,,0
305050100000102,USD,002,,8,FALSE,C,N,A,Miscellaneous Receipts A/C- CUP Service Charges on ATM Transactions (USD),Miscellaneous Receipts A/C- CUP Service Charges on ATM Transactions (USD),,I,M,I,Y,N,Y,N,,,,,0
305050100000202,USD,002,,8,FALSE,C,N,A,Miscellaneous Receipts A/C- JCB Service Charges on ATM Transactions (USD),Miscellaneous Receipts A/C- JCB Service Charges on ATM Transactions (USD),,I,M,I,Y,N,Y,N,,,,,0
305050100000301,MMK,002,,8,FALSE,C,N,A,Service Charges for Payroll (MMK),Service Charges for Payroll (MMK),,I,M,I,Y,N,Y,N,,,,,0
305050100000401,MMK,002,,8,FALSE,C,N,A,Miscellaneous Receipts A/C- MPU Service Charges on E-commerce Transactions (MMK),Miscellaneous Receipts A/C- MPU Service Charges on E-commerce Transactions (MMK),,I,M,I,Y,N,Y,N,,,,,0
305050100000501,MMK,002,,8,FALSE,C,N,A,Service Charges for YBPC (BRT) (MMK),Service Charges for YBPC (BRT) (MMK),,I,M,I,Y,N,Y,N,,,,,0
305060100000101,MMK,002,,8,FALSE,C,N,A,Miscellaneous Receipts A/C- Cash Advance Fee on Credit Card (MMK),Miscellaneous Receipts A/C- Cash Advance Fee on Credit Card (MMK),,I,M,I,Y,N,Y,N,,,,,0
305070100000101,MMK,002,,8,FALSE,C,N,A,Miscellaneous Receipts A/C-Card Loss Fees (Debit Card) (MMK),Miscellaneous Receipts A/C-Card Loss Fees (Debit Card) (MMK),,I,M,I,Y,N,Y,N,,,,,0
305080100000101,MMK,002,,8,FALSE,C,N,A,Locker Rent (MMK),Locker Rent (MMK),,I,M,I,Y,N,Y,N,,,,,0
305090101000101,MMK,002,,8,FALSE,C,N,A,Building Rents (MMK),Building Rents (MMK),,I,M,I,Y,N,Y,N,,,,,0
305090101000201,MMK,002,,8,FALSE,C,N,A,Godown Rents (MMK),Godown Rents (MMK),,I,M,I,Y,N,Y,N,,,,,0
305100201000101,MMK,002,,8,FALSE,C,N,A,Miscellaneous Receipts A/C-Fees for Online Payment Bill (MMK),Miscellaneous Receipts A/C-Fees for Online Payment Bill (MMK),,I,M,I,Y,N,Y,N,,,,,0
305100201000201,MMK,002,,8,FALSE,C,N,A,Miscellaneous Receipts A/C-Others Items (MMK),Miscellaneous Receipts A/C-Others Items (MMK),,I,M,I,Y,N,Y,N,,,,,0
305100201000301,MMK,002,,8,FALSE,C,N,A,Miscellaneous Receipts A/C- Early Termination Fee (MMK),Miscellaneous Receipts A/C- Early Termination Fee (MMK),,I,M,I,Y,N,Y,N,,,,,0
305100201000401,MMK,002,,8,FALSE,C,N,A,Miscellaneous Receipts A/C- Fees and charges on documents (MMK),Miscellaneous Receipts A/C- Fees and charges on documents (MMK),,I,M,I,Y,N,Y,N,,,,,0
305100201000501,MMK,002,,8,FALSE,C,N,A,Miscellaneous Receipts A/C- Early Settlement Fees (MMK),Miscellaneous Receipts A/C- Early Settlement Fees (MMK),,I,M,I,Y,N,Y,N,,,,,0
305100201000601,MMK,002,,8,FALSE,C,N,A,Miscellaneous Receipts A/C- Application Fees (MMK),Miscellaneous Receipts A/C- Application Fees (MMK),,I,M,I,Y,N,Y,N,,,,,0
305100201000701,MMK,002,,8,FALSE,C,N,A,MISCELLANEOUS RECEIPTS - Fees on Premier Savings Deposit (MMK),MISCELLANEOUS RECEIPTS - Fees on Premier Savings Deposit (MMK),,I,M,I,Y,N,Y,N,,,,,0
305100301000101,MMK,002,,8,FALSE,C,N,A,Sale Proceeds A/C - Land & Building (MMK),Sale Proceeds A/C - Land & Building (MMK),,I,M,I,Y,N,Y,N,,,,,0
305100301000201,MMK,002,,8,FALSE,C,N,A,"Sale Proceeds A/C - Office Machine,Other Machine & Equipment (MMK)","Sale Proceeds A/C - Office Machine,Other Machine & Equipment (MMK)",,I,M,I,Y,N,Y,N,,,,,0
305100301000301,MMK,002,,8,FALSE,C,N,A,"Sale Proceeds A/C - Furniture, Fixture & Fitting (MMK)","Sale Proceeds A/C - Furniture, Fixture & Fitting (MMK)",,I,M,I,Y,N,Y,N,,,,,0
305100301000401,MMK,002,,8,FALSE,C,N,A,"Sale Proceeds A/C - Electrical Euipment, Accessories & Computer (MMK)","Sale Proceeds A/C - Electrical Euipment, Accessories & Computer (MMK)",,I,M,I,Y,N,Y,N,,,,,0
305100301000501,MMK,002,,8,FALSE,C,N,A,Sale Proceeds A/C - Motor Cars & Motor Vehicles (MMK),Sale Proceeds A/C - Motor Cars & Motor Vehicles (MMK),,I,M,I,Y,N,Y,N,,,,,0
305100301000601,MMK,002,,8,FALSE,C,N,A,Sale Proceeds A/C - Other Sale Proceeds (MMK),Sale Proceeds A/C - Other Sale Proceeds (MMK),,I,M,I,Y,N,Y,N,,,,,0
305100401000101,MMK,002,,8,FALSE,C,N,A,SHWE Eait - Cash In/Cash Out Fee (MMK),SHWE Eait - Cash In/Cash Out Fee (MMK),,I,M,I,Y,N,Y,N,,,,,0
305100401000201,MMK,002,,8,FALSE,C,N,A,SHWE Eait - Transfer In/Transfer Out Fee (MMK),SHWE Eait - Transfer In/Transfer Out Fee (MMK),,I,M,I,Y,N,Y,N,,,,,0
305100401000301,MMK,002,,8,FALSE,C,N,A,SHWE Eait - Mobile Top Up Fee (MMK),SHWE Eait - Mobile Top Up Fee (MMK),,I,M,I,Y,N,Y,N,,,,,0
305100401000401,MMK,002,,8,FALSE,C,N,A,SHWE Eait - Bill Payment Fee (MMK),SHWE Eait - Bill Payment Fee (MMK),,I,M,I,Y,N,Y,N,,,,,0
305100401000501,MMK,002,,8,FALSE,C,N,A,SHWE Eait - QR Payment Fee (MMK),SHWE Eait - QR Payment Fee (MMK),,I,M,I,Y,N,Y,N,,,,,0
305100401000601,MMK,002,,8,FALSE,C,N,A,SHWE Eait - Others Fees (MMK),SHWE Eait - Others Fees (MMK),,I,M,I,Y,N,Y,N,,,,,0
401020101000101,MMK,002,,8,FALSE,D,N,A,Interest on Fixed Deposits. (MMK),Interest on Fixed Deposits. (MMK),,E,M,E,Y,N,Y,N,,,,,0
401020101000201,MMK,002,,8,FALSE,D,N,A,Interest on Seasonal Fixed Deposit (MMK),Interest on Seasonal Fixed Deposit (MMK),,E,M,E,Y,N,Y,N,,,,,0
401020101000301,MMK,002,,8,FALSE,D,N,A,Interest On (Fixed Deposit)(Day-100) (MMK),Interest On (Fixed Deposit)(Day-100) (MMK),,E,M,E,Y,N,Y,N,,,,,0
401020101000401,MMK,002,,8,FALSE,D,N,A,Interest On Advance Fixed Deposit Account (MMK),Interest On Advance Fixed Deposit Account (MMK),,E,M,E,Y,N,Y,N,,,,,0
401020101000501,MMK,002,,8,FALSE,D,N,A,Interest on Monsoon Fixed Deposit (120 Days) Cash (MMK),Interest on Monsoon Fixed Deposit (120 Days) Cash (MMK),,E,M,E,Y,N,Y,N,,,,,0
401020101000601,MMK,002,,8,FALSE,D,N,A,Interest on Monsoon Fixed Deposit (120 Days) Transfer (MMK),Interest on Monsoon Fixed Deposit (120 Days) Transfer (MMK),,E,M,E,Y,N,Y,N,,,,,0
401020101000701,MMK,002,,8,FALSE,D,N,A,Interest on (Shwe Prepaid Fixed Deposit)(120 Days)Cash (MMK),Interest on (Shwe Prepaid Fixed Deposit)(120 Days)Cash (MMK),,E,M,E,Y,N,Y,N,,,,,0
401020101000801,MMK,002,,8,FALSE,D,N,A,Interest on (Shwe Prepaid Fixed Deposit)(120 Days)Transfer (MMK),Interest on (Shwe Prepaid Fixed Deposit)(120 Days)Transfer (MMK),,E,M,E,Y,N,Y,N,,,,,0
401020201000101,MMK,002,,8,FALSE,D,N,A,Interest on Savings Deposit (MMK),Interest on Savings Deposit (MMK),,E,M,E,Y,N,Y,N,,,,,0
401020201000201,MMK,002,,8,FALSE,D,N,A,Interest on (Bonus Savings Deposit A/C) (MMK),Interest on (Bonus Savings Deposit A/C) (MMK),,E,M,E,Y,N,Y,N,,,,,0
401020201000301,MMK,002,,8,FALSE,D,N,A,Interest on (Premier Savings Deposit) (MMK),Interest on (Premier Savings Deposit) (MMK),,E,M,E,Y,N,Y,N,,,,,0
401020301000101,MMK,002,,8,FALSE,D,N,A,Interest on Special Deposits. (MMK),Interest on Special Deposits. (MMK),,E,M,E,Y,N,Y,N,,,,,0
401020401000101,MMK,002,,8,FALSE,D,N,A,Interest on Call Deposits. (MMK),Interest on Call Deposits. (MMK),,E,M,E,Y,N,Y,N,,,,,0
401020401000201,MMK,002,,8,FALSE,D,N,A,Interest on (Shwe Cash Call Deposit) (MMK),Interest on (Shwe Cash Call Deposit) (MMK),,E,M,E,Y,N,Y,N,,,,,0
401020401000301,MMK,002,,8,FALSE,D,N,A,Interest on Shwe (Premium Call Deposit) (MMK),Interest on Shwe (Premium Call Deposit) (MMK),,E,M,E,Y,N,Y,N,,,,,0
401030100000101,MMK,002,,8,FALSE,D,N,A,Interest on Borrowings from CBM (MMK),Interest on Borrowings from CBM (MMK),,E,M,E,Y,N,Y,N,,,,,0
401040100000101,MMK,002,,8,FALSE,D,N,A,Interest on Borrowing (MMK),Interest on Borrowing (MMK),,E,M,E,Y,N,Y,N,,,,,0
401040100000201,MMK,002,,8,FALSE,D,N,A,Miscellaneous Interest (MMK),Miscellaneous Interest (MMK),,E,M,E,Y,N,Y,N,,,,,0
402010100000101,MMK,002,,8,FALSE,D,N,A,Fees & Expenses - Swift Charges (MMK),Fees & Expenses - Swift Charges (MMK),,E,M,E,Y,N,Y,N,,,,,0
402020100000101,MMK,002,,8,FALSE,D,N,A,Exchange on Internal Remittance (MMK),Exchange on Internal Remittance (MMK),,E,M,E,Y,N,Y,N,,,,,0
402020100000201,MMK,002,,8,FALSE,D,N,A,Currency Remittance Expense -Charges A/C Transportation & Handling Charges (MMK),Currency Remittance Expense -Charges A/C Transportation & Handling Charges (MMK),,E,M,E,Y,N,Y,N,,,,,0
402020100000301,MMK,002,,8,FALSE,D,N,A,Currency Remittance Expense -Charges A/C Hired Vehicle (MMK),Currency Remittance Expense -Charges A/C Hired Vehicle (MMK),,E,M,E,Y,N,Y,N,,,,,0
402020100000401,MMK,002,,8,FALSE,D,N,A,Currency Remittance Expense -Charges A/C Entertainment (MMK),Currency Remittance Expense -Charges A/C Entertainment (MMK),,E,M,E,Y,N,Y,N,,,,,0
402020100000501,MMK,002,,8,FALSE,D,N,A,Currency Remittance Expense -Charges A/C Miscellaneous (MMK),Currency Remittance Expense -Charges A/C Miscellaneous (MMK),,E,M,E,Y,N,Y,N,,,,,0
402030100000101,MMK,002,,8,FALSE,D,N,A,"Miscellaneous Expense A/C-Books, Newspapers & Periodicals (MMK)","Miscellaneous Expense A/C-Books, Newspapers & Periodicals (MMK)",,E,M,E,Y,N,Y,N,,,,,0
402030100000201,MMK,002,,8,FALSE,D,N,A,Miscellaneous Expense A/C-Entertainment Expenses (MMK),Miscellaneous Expense A/C-Entertainment Expenses (MMK),,E,M,E,Y,N,Y,N,,,,,0
402030100000301,MMK,002,,8,FALSE,D,N,A,Miscellaneous Expense A/C-Gifts & Rewards (MMK),Miscellaneous Expense A/C-Gifts & Rewards (MMK),,E,M,E,Y,N,Y,N,,,,,0
402030100000401,MMK,002,,8,FALSE,D,N,A,Miscellaneous Expense A/C-Wages (MMK),Miscellaneous Expense A/C-Wages (MMK),,E,M,E,Y,N,Y,N,,,,,0
402030100000501,MMK,002,,8,FALSE,D,N,A,Miscellaneous Expense A/C-Service Expenses (MMK),Miscellaneous Expense A/C-Service Expenses (MMK),,E,M,E,Y,N,Y,N,,,,,0
402030100000601,MMK,002,,8,FALSE,D,N,A,Miscellaneous Expense A/C-Advertising (MMK),Miscellaneous Expense A/C-Advertising (MMK),,E,M,E,Y,N,Y,N,,,,,0
402030100000701,MMK,002,,8,FALSE,D,N,A,Miscellaneous Expense A/C-Preliminary Expenses (Write - off) (MMK),Miscellaneous Expense A/C-Preliminary Expenses (Write - off) (MMK),,E,M,E,Y,N,Y,N,,,,,0
402030100000801,MMK,002,,8,FALSE,D,N,A,Miscellaneous Expense A/C-Deferred Expenditure (Write - off) (MMK),Miscellaneous Expense A/C-Deferred Expenditure (Write - off) (MMK),,E,M,E,Y,N,Y,N,,,,,0
402030100000901,MMK,002,,8,FALSE,D,N,A,Miscellaneous Expense A/C-Leaseholds Improvements (Write - off) (MMK),Miscellaneous Expense A/C-Leaseholds Improvements (Write - off) (MMK),,E,M,E,Y,N,Y,N,,,,,0
402030100001001,MMK,002,,8,FALSE,D,N,A,Miscellaneous Expense A/C-Others Items (MMK),Miscellaneous Expense A/C-Others Items (MMK),,E,M,E,Y,N,Y,N,,,,,0
402030100001101,MMK,002,,8,FALSE,D,N,A,Miscellaneous Expense A/C-Incentive (MMK),Miscellaneous Expense A/C-Incentive (MMK),,E,M,E,Y,N,Y,N,,,,,0
402030100001201,MMK,002,,8,FALSE,D,N,A,Miscellaneous Expenses A/C – Promotion Gift (MMK),Miscellaneous Expenses A/C – Promotion Gift (MMK),,E,M,E,Y,N,Y,N,,,,,0
403010100000101,MMK,002,,8,FALSE,D,N,A,Foreign Exchange Loss (MMK),Foreign Exchange Loss (MMK),,E,M,E,Y,N,Y,N,,,,,0
